MTU (CET),Demand (MW),Price (EUR/MWh)
27.09.2018 11:00 - 27.09.2018 12:00,3613,62.01333333
27.09.2018 12:00 - 27.09.2018 13:00,3694,62.17666667
27.09.2018 13:00 - 27.09.2018 14:00,3671,59.14
27.09.2018 14:00 - 27.09.2018 15:00,3628,59.77
27.09.2018 15:00 - 27.09.2018 16:00,3537,58.66333333
27.09.2018 16:00 - 27.09.2018 17:00,3399,60.78666667
27.09.2018 17:00 - 27.09.2018 18:00,3379,65.44333333
27.09.2018 18:00 - 27.09.2018 19:00,3446,66.72
27.09.2018 19:00 - 27.09.2018 20:00,3538,72.97
27.09.2018 20:00 - 27.09.2018 21:00,3360,60.74
27.09.2018 21:00 - 27.09.2018 22:00,2995,54.76666667
27.09.2018 22:00 - 27.09.2018 23:00,2714,36
27.09.2018 23:00 - 28.09.2018 00:00,2461,34.81
28.09.2018 00:00 - 28.09.2018 01:00,2344,32.78
28.09.2018 01:00 - 28.09.2018 02:00,2289,29.91
28.09.2018 02:00 - 28.09.2018 03:00,2275,26.07
28.09.2018 03:00 - 28.09.2018 04:00,2302,28.54
28.09.2018 04:00 - 28.09.2018 05:00,2433,28.87
28.09.2018 05:00 - 28.09.2018 06:00,2877,47.14
28.09.2018 06:00 - 28.09.2018 07:00,3196,61.34
28.09.2018 07:00 - 28.09.2018 08:00,3551,70.47
28.09.2018 08:00 - 28.09.2018 09:00,3683,71.89
28.09.2018 09:00 - 28.09.2018 10:00,3685,71.19
28.09.2018 10:00 - 28.09.2018 11:00,3626,70.61
28.09.2018 11:00 - 28.09.2018 12:00,3583,71.9
28.09.2018 12:00 - 28.09.2018 13:00,3642,71.88
28.09.2018 13:00 - 28.09.2018 14:00,3612,68.03666667
28.09.2018 14:00 - 28.09.2018 15:00,3568,65.88333333
28.09.2018 15:00 - 28.09.2018 16:00,3481,62.24666667
28.09.2018 16:00 - 28.09.2018 17:00,3387,64.38
28.09.2018 17:00 - 28.09.2018 18:00,3381,62.42
28.09.2018 18:00 - 28.09.2018 19:00,3456,71.42
28.09.2018 19:00 - 28.09.2018 20:00,3552,71.83
28.09.2018 20:00 - 28.09.2018 21:00,3326,60.89666667
28.09.2018 21:00 - 28.09.2018 22:00,3001,61.42666667
28.09.2018 22:00 - 28.09.2018 23:00,2681,43.77
28.09.2018 23:00 - 29.09.2018 00:00,2478,45.12666667
29.09.2018 00:00 - 29.09.2018 01:00,2312,46.28333333
29.09.2018 01:00 - 29.09.2018 02:00,2256,45.36
29.09.2018 02:00 - 29.09.2018 03:00,2238,44.6
29.09.2018 03:00 - 29.09.2018 04:00,2251,44.56666667
29.09.2018 04:00 - 29.09.2018 05:00,2335,44.6
29.09.2018 05:00 - 29.09.2018 06:00,2605,45.13
29.09.2018 06:00 - 29.09.2018 07:00,2852,47.1
29.09.2018 07:00 - 29.09.2018 08:00,3123,55.30666667
29.09.2018 08:00 - 29.09.2018 09:00,3289,60.39
29.09.2018 09:00 - 29.09.2018 10:00,3343,65.47333333
29.09.2018 10:00 - 29.09.2018 11:00,3332,65.39666667
29.09.2018 11:00 - 29.09.2018 12:00,3343,65.09333333
29.09.2018 12:00 - 29.09.2018 13:00,3281,63.86333333
29.09.2018 13:00 - 29.09.2018 14:00,3256,61.87333333
29.09.2018 14:00 - 29.09.2018 15:00,3235,59.18333333
29.09.2018 15:00 - 29.09.2018 16:00,3187,56.88666667
29.09.2018 16:00 - 29.09.2018 17:00,3162,56.91333333
29.09.2018 17:00 - 29.09.2018 18:00,3174,57.66666667
29.09.2018 18:00 - 29.09.2018 19:00,3240,62.89666667
29.09.2018 19:00 - 29.09.2018 20:00,3327,62.28666667
29.09.2018 20:00 - 29.09.2018 21:00,3161,60.50333333
29.09.2018 21:00 - 29.09.2018 22:00,2854,52.14333333
29.09.2018 22:00 - 29.09.2018 23:00,2619,40.43333333
29.09.2018 23:00 - 30.09.2018 00:00,2435,34.99333333
30.09.2018 00:00 - 30.09.2018 01:00,2251,37.35666667
30.09.2018 01:00 - 30.09.2018 02:00,2188,29.58333333
30.09.2018 02:00 - 30.09.2018 03:00,2161,29.08333333
30.09.2018 03:00 - 30.09.2018 04:00,2169,29.93
30.09.2018 04:00 - 30.09.2018 05:00,2209,32.97
30.09.2018 05:00 - 30.09.2018 06:00,2303,37.09
30.09.2018 06:00 - 30.09.2018 07:00,2404,38.04
30.09.2018 07:00 - 30.09.2018 08:00,2649,42.42666667
30.09.2018 08:00 - 30.09.2018 09:00,2880,40.68333333
30.09.2018 09:00 - 30.09.2018 10:00,2992,46.28666667
30.09.2018 10:00 - 30.09.2018 11:00,3021,46.96
30.09.2018 11:00 - 30.09.2018 12:00,3014,45.54
30.09.2018 12:00 - 30.09.2018 13:00,3001,45.01
30.09.2018 13:00 - 30.09.2018 14:00,2980,44.01333333
30.09.2018 14:00 - 30.09.2018 15:00,2959,43.08
30.09.2018 15:00 - 30.09.2018 16:00,2957,45.11
30.09.2018 16:00 - 30.09.2018 17:00,2982,46.87333333
30.09.2018 17:00 - 30.09.2018 18:00,2978,47.37333333
30.09.2018 18:00 - 30.09.2018 19:00,3144,54.53666667
30.09.2018 19:00 - 30.09.2018 20:00,3286,62.94333333
30.09.2018 20:00 - 30.09.2018 21:00,3128,56.48333333
30.09.2018 21:00 - 30.09.2018 22:00,2833,49.32
30.09.2018 22:00 - 30.09.2018 23:00,2547,44.84666667
30.09.2018 23:00 - 01.10.2018 00:00,2354,41.14
01.10.2018 00:00 - 01.10.2018 01:00,2308,42.32
01.10.2018 01:00 - 01.10.2018 02:00,2249,42.35
01.10.2018 02:00 - 01.10.2018 03:00,2242,42.4
01.10.2018 03:00 - 01.10.2018 04:00,2271,42.61
01.10.2018 04:00 - 01.10.2018 05:00,2445,42.98
01.10.2018 05:00 - 01.10.2018 06:00,2941,45.39666667
01.10.2018 06:00 - 01.10.2018 07:00,3313,62.68
01.10.2018 07:00 - 01.10.2018 08:00,3626,66.55
01.10.2018 08:00 - 01.10.2018 09:00,3774,68.84333333
01.10.2018 09:00 - 01.10.2018 10:00,3757,67.94333333
01.10.2018 10:00 - 01.10.2018 11:00,3736,66.48
01.10.2018 11:00 - 01.10.2018 12:00,3645,67.97
01.10.2018 12:00 - 01.10.2018 13:00,3699,69.21333333
01.10.2018 13:00 - 01.10.2018 14:00,3668,68.50666667
01.10.2018 14:00 - 01.10.2018 15:00,3625,66.10333333
01.10.2018 15:00 - 01.10.2018 16:00,3528,64.39333333
01.10.2018 16:00 - 01.10.2018 17:00,3456,60.40666667
01.10.2018 17:00 - 01.10.2018 18:00,3474,62.99
01.10.2018 18:00 - 01.10.2018 19:00,3571,64.79333333
01.10.2018 19:00 - 01.10.2018 20:00,3596,76.92666667
01.10.2018 20:00 - 01.10.2018 21:00,3371,65.12666667
01.10.2018 21:00 - 01.10.2018 22:00,3005,55.18666667
01.10.2018 22:00 - 01.10.2018 23:00,2676,51.27
01.10.2018 23:00 - 02.10.2018 00:00,2485,43.46
02.10.2018 00:00 - 02.10.2018 01:00,2347,45.30666667
02.10.2018 01:00 - 02.10.2018 02:00,2287,44.1
02.10.2018 02:00 - 02.10.2018 03:00,2275,44.06
02.10.2018 03:00 - 02.10.2018 04:00,2310,43.77
02.10.2018 04:00 - 02.10.2018 05:00,2456,44.29
02.10.2018 05:00 - 02.10.2018 06:00,2941,48.83
02.10.2018 06:00 - 02.10.2018 07:00,3332,61.26
02.10.2018 07:00 - 02.10.2018 08:00,3668,71.08333333
02.10.2018 08:00 - 02.10.2018 09:00,3777,73.62
02.10.2018 09:00 - 02.10.2018 10:00,3757,70.08666667
02.10.2018 10:00 - 02.10.2018 11:00,3739,68.83
02.10.2018 11:00 - 02.10.2018 12:00,3667,68.80666667
02.10.2018 12:00 - 02.10.2018 13:00,3723,68.59
02.10.2018 13:00 - 02.10.2018 14:00,3706,65.97
02.10.2018 14:00 - 02.10.2018 15:00,3663,62.09
02.10.2018 15:00 - 02.10.2018 16:00,3578,62.04333333
02.10.2018 16:00 - 02.10.2018 17:00,3481,60.01666667
02.10.2018 17:00 - 02.10.2018 18:00,3505,60.02333333
02.10.2018 18:00 - 02.10.2018 19:00,3619,67.73333333
02.10.2018 19:00 - 02.10.2018 20:00,3637,63.00666667
02.10.2018 20:00 - 02.10.2018 21:00,3421,54.69333333
02.10.2018 21:00 - 02.10.2018 22:00,3047,44.85
02.10.2018 22:00 - 02.10.2018 23:00,2715,42.69
02.10.2018 23:00 - 03.10.2018 00:00,2502,42.6
03.10.2018 00:00 - 03.10.2018 01:00,2408,40.69
03.10.2018 01:00 - 03.10.2018 02:00,2340,38.07
03.10.2018 02:00 - 03.10.2018 03:00,2323,36.42
03.10.2018 03:00 - 03.10.2018 04:00,2356,39.14
03.10.2018 04:00 - 03.10.2018 05:00,2486,39.65
03.10.2018 05:00 - 03.10.2018 06:00,2972,41.34
03.10.2018 06:00 - 03.10.2018 07:00,3383,51.92
03.10.2018 07:00 - 03.10.2018 08:00,3706,58.39333333
03.10.2018 08:00 - 03.10.2018 09:00,3819,60.03666667
03.10.2018 09:00 - 03.10.2018 10:00,3804,61.06
03.10.2018 10:00 - 03.10.2018 11:00,3772,61.21
03.10.2018 11:00 - 03.10.2018 12:00,3696,63.08
03.10.2018 12:00 - 03.10.2018 13:00,3757,61.09
03.10.2018 13:00 - 03.10.2018 14:00,3731,58.67
03.10.2018 14:00 - 03.10.2018 15:00,3686,58.35333333
03.10.2018 15:00 - 03.10.2018 16:00,3598,55.79
03.10.2018 16:00 - 03.10.2018 17:00,3513,53.51333333
03.10.2018 17:00 - 03.10.2018 18:00,3534,54.55
03.10.2018 18:00 - 03.10.2018 19:00,3655,59.02333333
03.10.2018 19:00 - 03.10.2018 20:00,3637,64.30666667
03.10.2018 20:00 - 03.10.2018 21:00,3401,59.86333333
03.10.2018 21:00 - 03.10.2018 22:00,3048,52.73
03.10.2018 22:00 - 03.10.2018 23:00,2717,46.1
03.10.2018 23:00 - 04.10.2018 00:00,2509,44.16
04.10.2018 00:00 - 04.10.2018 01:00,2416,46.25
04.10.2018 01:00 - 04.10.2018 02:00,2359,44.99
04.10.2018 02:00 - 04.10.2018 03:00,2351,44.51
04.10.2018 03:00 - 04.10.2018 04:00,2378,45.74
04.10.2018 04:00 - 04.10.2018 05:00,2531,46.01
04.10.2018 05:00 - 04.10.2018 06:00,3008,49.66
04.10.2018 06:00 - 04.10.2018 07:00,3465,61.71
04.10.2018 07:00 - 04.10.2018 08:00,3739,73.8
04.10.2018 08:00 - 04.10.2018 09:00,3876,81
04.10.2018 09:00 - 04.10.2018 10:00,3829,81.58
04.10.2018 10:00 - 04.10.2018 11:00,3800,78.96
04.10.2018 11:00 - 04.10.2018 12:00,3712,75.34
04.10.2018 12:00 - 04.10.2018 13:00,3769,67.74333333
04.10.2018 13:00 - 04.10.2018 14:00,3734,65.58333333
04.10.2018 14:00 - 04.10.2018 15:00,3700,67.29333333
04.10.2018 15:00 - 04.10.2018 16:00,3618,67.54333333
04.10.2018 16:00 - 04.10.2018 17:00,3520,70.07333333
04.10.2018 17:00 - 04.10.2018 18:00,3548,70.48
04.10.2018 18:00 - 04.10.2018 19:00,3657,75.67666667
04.10.2018 19:00 - 04.10.2018 20:00,3639,91.27666667
04.10.2018 20:00 - 04.10.2018 21:00,3419,67.77666667
04.10.2018 21:00 - 04.10.2018 22:00,3070,65.18
04.10.2018 22:00 - 04.10.2018 23:00,2742,46.65
04.10.2018 23:00 - 05.10.2018 00:00,2539,43.67
05.10.2018 00:00 - 05.10.2018 01:00,2443,45.26
05.10.2018 01:00 - 05.10.2018 02:00,2398,42.47
05.10.2018 02:00 - 05.10.2018 03:00,2381,40.64
05.10.2018 03:00 - 05.10.2018 04:00,2420,41.06
05.10.2018 04:00 - 05.10.2018 05:00,2546,42.45
05.10.2018 05:00 - 05.10.2018 06:00,3024,46.07
05.10.2018 06:00 - 05.10.2018 07:00,3472,56.97333333
05.10.2018 07:00 - 05.10.2018 08:00,3803,64.07
05.10.2018 08:00 - 05.10.2018 09:00,3891,69.38
05.10.2018 09:00 - 05.10.2018 10:00,3826,64.55
05.10.2018 10:00 - 05.10.2018 11:00,3798,64.64666667
05.10.2018 11:00 - 05.10.2018 12:00,3729,64.14666667
05.10.2018 12:00 - 05.10.2018 13:00,3785,64.38333333
05.10.2018 13:00 - 05.10.2018 14:00,3732,64.04
05.10.2018 14:00 - 05.10.2018 15:00,3686,63.11333333
05.10.2018 15:00 - 05.10.2018 16:00,3599,63.18666667
05.10.2018 16:00 - 05.10.2018 17:00,3518,63.59
05.10.2018 17:00 - 05.10.2018 18:00,3520,63.79333333
05.10.2018 18:00 - 05.10.2018 19:00,3677,69.63
05.10.2018 19:00 - 05.10.2018 20:00,3664,64.72666667
05.10.2018 20:00 - 05.10.2018 21:00,3457,58.22666667
05.10.2018 21:00 - 05.10.2018 22:00,3118,59.80333333
05.10.2018 22:00 - 05.10.2018 23:00,2816,46.48
05.10.2018 23:00 - 06.10.2018 00:00,2593,44.41
06.10.2018 00:00 - 06.10.2018 01:00,2414,44.89
06.10.2018 01:00 - 06.10.2018 02:00,2335,43.47
06.10.2018 02:00 - 06.10.2018 03:00,2305,43.39
06.10.2018 03:00 - 06.10.2018 04:00,2309,43.35
06.10.2018 04:00 - 06.10.2018 05:00,2359,43.85
06.10.2018 05:00 - 06.10.2018 06:00,2508,44.26
06.10.2018 06:00 - 06.10.2018 07:00,2671,44.4
06.10.2018 07:00 - 06.10.2018 08:00,2935,50.56333333
06.10.2018 08:00 - 06.10.2018 09:00,3146,55.89
06.10.2018 09:00 - 06.10.2018 10:00,3214,61.96666667
06.10.2018 10:00 - 06.10.2018 11:00,3213,60.55
06.10.2018 11:00 - 06.10.2018 12:00,3171,66.97666667
06.10.2018 12:00 - 06.10.2018 13:00,3147,57.39333333
06.10.2018 13:00 - 06.10.2018 14:00,3093,55.77
06.10.2018 14:00 - 06.10.2018 15:00,3049,51.94333333
06.10.2018 15:00 - 06.10.2018 16:00,3029,51.02666667
06.10.2018 16:00 - 06.10.2018 17:00,3031,51.78666667
06.10.2018 17:00 - 06.10.2018 18:00,3085,55.32
06.10.2018 18:00 - 06.10.2018 19:00,3248,63.97333333
06.10.2018 19:00 - 06.10.2018 20:00,3272,67.57
06.10.2018 20:00 - 06.10.2018 21:00,3093,62.01
06.10.2018 21:00 - 06.10.2018 22:00,2837,54.04666667
06.10.2018 22:00 - 06.10.2018 23:00,2624,47.13
06.10.2018 23:00 - 07.10.2018 00:00,2396,45.34
07.10.2018 00:00 - 07.10.2018 01:00,2254,46.95
07.10.2018 01:00 - 07.10.2018 02:00,2191,45.5
07.10.2018 02:00 - 07.10.2018 03:00,2164,44.65
07.10.2018 03:00 - 07.10.2018 04:00,2164,43.02
07.10.2018 04:00 - 07.10.2018 05:00,2214,42.5
07.10.2018 05:00 - 07.10.2018 06:00,2351,43.8
07.10.2018 06:00 - 07.10.2018 07:00,2462,44.6
07.10.2018 07:00 - 07.10.2018 08:00,2701,46.56
07.10.2018 08:00 - 07.10.2018 09:00,2942,49.49
07.10.2018 09:00 - 07.10.2018 10:00,3043,51.95
07.10.2018 10:00 - 07.10.2018 11:00,3082,53.77
07.10.2018 11:00 - 07.10.2018 12:00,3072,53.71
07.10.2018 12:00 - 07.10.2018 13:00,3067,52.77
07.10.2018 13:00 - 07.10.2018 14:00,3072,50.9
07.10.2018 14:00 - 07.10.2018 15:00,3023,49.91
07.10.2018 15:00 - 07.10.2018 16:00,3020,49.05
07.10.2018 16:00 - 07.10.2018 17:00,3058,50.21
07.10.2018 17:00 - 07.10.2018 18:00,3142,53.45
07.10.2018 18:00 - 07.10.2018 19:00,3343,64.53
07.10.2018 19:00 - 07.10.2018 20:00,3344,71.85
07.10.2018 20:00 - 07.10.2018 21:00,3161,68.03333333
07.10.2018 21:00 - 07.10.2018 22:00,2859,59.02333333
07.10.2018 22:00 - 07.10.2018 23:00,2560,48.63
07.10.2018 23:00 - 08.10.2018 00:00,2359,47.72
08.10.2018 00:00 - 08.10.2018 01:00,2322,46.15
08.10.2018 01:00 - 08.10.2018 02:00,2274,44.16
08.10.2018 02:00 - 08.10.2018 03:00,2266,42.94
08.10.2018 03:00 - 08.10.2018 04:00,2297,41.82
08.10.2018 04:00 - 08.10.2018 05:00,2461,41.79
08.10.2018 05:00 - 08.10.2018 06:00,2972,46.38
08.10.2018 06:00 - 08.10.2018 07:00,3401,61.61
08.10.2018 07:00 - 08.10.2018 08:00,3749,69.95
08.10.2018 08:00 - 08.10.2018 09:00,3906,70.30666667
08.10.2018 09:00 - 08.10.2018 10:00,3874,69.65333333
08.10.2018 10:00 - 08.10.2018 11:00,3831,67.56
08.10.2018 11:00 - 08.10.2018 12:00,3738,67.42333333
08.10.2018 12:00 - 08.10.2018 13:00,3778,67.48
08.10.2018 13:00 - 08.10.2018 14:00,3733,69.2
08.10.2018 14:00 - 08.10.2018 15:00,3666,67.31333333
08.10.2018 15:00 - 08.10.2018 16:00,3590,66.26333333
08.10.2018 16:00 - 08.10.2018 17:00,3506,63.39333333
08.10.2018 17:00 - 08.10.2018 18:00,3542,64.87666667
08.10.2018 18:00 - 08.10.2018 19:00,3717,69.61
08.10.2018 19:00 - 08.10.2018 20:00,3678,69.99666667
08.10.2018 20:00 - 08.10.2018 21:00,3438,67.06
08.10.2018 21:00 - 08.10.2018 22:00,3081,60.45
08.10.2018 22:00 - 08.10.2018 23:00,2736,54.74333333
08.10.2018 23:00 - 09.10.2018 00:00,2520,43.98
09.10.2018 00:00 - 09.10.2018 01:00,2377,49.66666667
09.10.2018 01:00 - 09.10.2018 02:00,2328,38.65
09.10.2018 02:00 - 09.10.2018 03:00,2314,37.03
09.10.2018 03:00 - 09.10.2018 04:00,2354,38.55
09.10.2018 04:00 - 09.10.2018 05:00,2508,47.65666667
09.10.2018 05:00 - 09.10.2018 06:00,3007,51.19
09.10.2018 06:00 - 09.10.2018 07:00,3435,57.31666667
09.10.2018 07:00 - 09.10.2018 08:00,3759,65.92333333
09.10.2018 08:00 - 09.10.2018 09:00,3888,69.70333333
09.10.2018 09:00 - 09.10.2018 10:00,3857,69.66333333
09.10.2018 10:00 - 09.10.2018 11:00,3813,68.57
09.10.2018 11:00 - 09.10.2018 12:00,3732,67.45
09.10.2018 12:00 - 09.10.2018 13:00,3774,67.48333333
09.10.2018 13:00 - 09.10.2018 14:00,3728,67.42333333
09.10.2018 14:00 - 09.10.2018 15:00,3680,67.26333333
09.10.2018 15:00 - 09.10.2018 16:00,3607,67.14
09.10.2018 16:00 - 09.10.2018 17:00,3534,65.99333333
09.10.2018 17:00 - 09.10.2018 18:00,3573,66.98666667
09.10.2018 18:00 - 09.10.2018 19:00,3755,69.41333333
09.10.2018 19:00 - 09.10.2018 20:00,3690,69.44666667
09.10.2018 20:00 - 09.10.2018 21:00,3472,66.86
09.10.2018 21:00 - 09.10.2018 22:00,3114,57.89333333
09.10.2018 22:00 - 09.10.2018 23:00,2770,43.58
09.10.2018 23:00 - 10.10.2018 00:00,2551,41.79666667
10.10.2018 00:00 - 10.10.2018 01:00,2462,50.96
10.10.2018 01:00 - 10.10.2018 02:00,2395,41.4
10.10.2018 02:00 - 10.10.2018 03:00,2377,41.35
10.10.2018 03:00 - 10.10.2018 04:00,2426,45.86333333
10.10.2018 04:00 - 10.10.2018 05:00,2560,49.65
10.10.2018 05:00 - 10.10.2018 06:00,3055,52.69333333
10.10.2018 06:00 - 10.10.2018 07:00,3488,63.16
10.10.2018 07:00 - 10.10.2018 08:00,3777,67.56333333
10.10.2018 08:00 - 10.10.2018 09:00,3906,79.09333333
10.10.2018 09:00 - 10.10.2018 10:00,3878,75.21666667
10.10.2018 10:00 - 10.10.2018 11:00,3820,71.63333333
10.10.2018 11:00 - 10.10.2018 12:00,3743,70.48333333
10.10.2018 12:00 - 10.10.2018 13:00,3789,72.46333333
10.10.2018 13:00 - 10.10.2018 14:00,3745,69.79666667
10.10.2018 14:00 - 10.10.2018 15:00,3695,67.38333333
10.10.2018 15:00 - 10.10.2018 16:00,3610,67.90666667
10.10.2018 16:00 - 10.10.2018 17:00,3505,67.95333333
10.10.2018 17:00 - 10.10.2018 18:00,3575,67.14333333
10.10.2018 18:00 - 10.10.2018 19:00,3737,72.56
10.10.2018 19:00 - 10.10.2018 20:00,3668,72.01666667
10.10.2018 20:00 - 10.10.2018 21:00,3435,66.80333333
10.10.2018 21:00 - 10.10.2018 22:00,3088,56.99666667
10.10.2018 22:00 - 10.10.2018 23:00,2749,51.99333333
10.10.2018 23:00 - 11.10.2018 00:00,2541,42.1
11.10.2018 00:00 - 11.10.2018 01:00,2447,42.93666667
11.10.2018 01:00 - 11.10.2018 02:00,2389,31.71
11.10.2018 02:00 - 11.10.2018 03:00,2369,29.97
11.10.2018 03:00 - 11.10.2018 04:00,2396,30.91
11.10.2018 04:00 - 11.10.2018 05:00,2541,43.29333333
11.10.2018 05:00 - 11.10.2018 06:00,3014,46.32666667
11.10.2018 06:00 - 11.10.2018 07:00,3470,56.85
11.10.2018 07:00 - 11.10.2018 08:00,3770,64.80666667
11.10.2018 08:00 - 11.10.2018 09:00,3897,67.14666667
11.10.2018 09:00 - 11.10.2018 10:00,3850,69.52666667
11.10.2018 10:00 - 11.10.2018 11:00,3803,68.84
11.10.2018 11:00 - 11.10.2018 12:00,3721,70.11
11.10.2018 12:00 - 11.10.2018 13:00,3751,69.85666667
11.10.2018 13:00 - 11.10.2018 14:00,3725,69.64
11.10.2018 14:00 - 11.10.2018 15:00,3669,69.86
11.10.2018 15:00 - 11.10.2018 16:00,3584,67.14666667
11.10.2018 16:00 - 11.10.2018 17:00,3484,65.68666667
11.10.2018 17:00 - 11.10.2018 18:00,3564,66.71666667
11.10.2018 18:00 - 11.10.2018 19:00,3733,75.58666667
11.10.2018 19:00 - 11.10.2018 20:00,3668,68.82333333
11.10.2018 20:00 - 11.10.2018 21:00,3437,63.31666667
11.10.2018 21:00 - 11.10.2018 22:00,3077,53.83333333
11.10.2018 22:00 - 11.10.2018 23:00,2757,49.50666667
11.10.2018 23:00 - 12.10.2018 00:00,2544,42.12
12.10.2018 00:00 - 12.10.2018 01:00,2442,40.98
12.10.2018 01:00 - 12.10.2018 02:00,2397,40.13
12.10.2018 02:00 - 12.10.2018 03:00,2419,39.36
12.10.2018 03:00 - 12.10.2018 04:00,2397,40.19
12.10.2018 04:00 - 12.10.2018 05:00,2534,40.39
12.10.2018 05:00 - 12.10.2018 06:00,3042,44.86
12.10.2018 06:00 - 12.10.2018 07:00,3494,56.65
12.10.2018 07:00 - 12.10.2018 08:00,3750,67.29
12.10.2018 08:00 - 12.10.2018 09:00,3863,67.79
12.10.2018 09:00 - 12.10.2018 10:00,3821,66.31666667
12.10.2018 10:00 - 12.10.2018 11:00,3791,66.35666667
12.10.2018 11:00 - 12.10.2018 12:00,3684,64.04333333
12.10.2018 12:00 - 12.10.2018 13:00,3727,61.84666667
12.10.2018 13:00 - 12.10.2018 14:00,3680,61.36
12.10.2018 14:00 - 12.10.2018 15:00,3621,61.33333333
12.10.2018 15:00 - 12.10.2018 16:00,3525,60.68333333
12.10.2018 16:00 - 12.10.2018 17:00,3431,62.51333333
12.10.2018 17:00 - 12.10.2018 18:00,3499,62.49666667
12.10.2018 18:00 - 12.10.2018 19:00,3677,66.54
12.10.2018 19:00 - 12.10.2018 20:00,3606,66.53333333
12.10.2018 20:00 - 12.10.2018 21:00,3359,61.01666667
12.10.2018 21:00 - 12.10.2018 22:00,3032,49.89666667
12.10.2018 22:00 - 12.10.2018 23:00,2725,46.24
12.10.2018 23:00 - 13.10.2018 00:00,2528,39.84
13.10.2018 00:00 - 13.10.2018 01:00,2452,42.14666667
13.10.2018 01:00 - 13.10.2018 02:00,2377,36.71333333
13.10.2018 02:00 - 13.10.2018 03:00,2340,32.44333333
13.10.2018 03:00 - 13.10.2018 04:00,2347,32.15333333
13.10.2018 04:00 - 13.10.2018 05:00,2396,37.37666667
13.10.2018 05:00 - 13.10.2018 06:00,2556,39.08666667
13.10.2018 06:00 - 13.10.2018 07:00,2709,42.13333333
13.10.2018 07:00 - 13.10.2018 08:00,2979,43.23333333
13.10.2018 08:00 - 13.10.2018 09:00,3181,51.07
13.10.2018 09:00 - 13.10.2018 10:00,3215,60.32
13.10.2018 10:00 - 13.10.2018 11:00,3190,60.38
13.10.2018 11:00 - 13.10.2018 12:00,3164,60.33
13.10.2018 12:00 - 13.10.2018 13:00,3133,59.34
13.10.2018 13:00 - 13.10.2018 14:00,3098,58.24
13.10.2018 14:00 - 13.10.2018 15:00,3049,50.65666667
13.10.2018 15:00 - 13.10.2018 16:00,3032,50.73333333
13.10.2018 16:00 - 13.10.2018 17:00,3038,50.46
13.10.2018 17:00 - 13.10.2018 18:00,3122,51.53666667
13.10.2018 18:00 - 13.10.2018 19:00,3343,59.77
13.10.2018 19:00 - 13.10.2018 20:00,3324,59.96333333
13.10.2018 20:00 - 13.10.2018 21:00,3135,48.76666667
13.10.2018 21:00 - 13.10.2018 22:00,2888,31.52
13.10.2018 22:00 - 13.10.2018 23:00,2637,24.72
13.10.2018 23:00 - 14.10.2018 00:00,2451,13.99
14.10.2018 00:00 - 14.10.2018 01:00,2300,28.23666667
14.10.2018 01:00 - 14.10.2018 02:00,2238,17.42333333
14.10.2018 02:00 - 14.10.2018 03:00,2218,3.37
14.10.2018 03:00 - 14.10.2018 04:00,2223,3.23
14.10.2018 04:00 - 14.10.2018 05:00,2270,3.7
14.10.2018 05:00 - 14.10.2018 06:00,2387,4.18
14.10.2018 06:00 - 14.10.2018 07:00,2510,4.06
14.10.2018 07:00 - 14.10.2018 08:00,2720,30.02666667
14.10.2018 08:00 - 14.10.2018 09:00,2950,37.09333333
14.10.2018 09:00 - 14.10.2018 10:00,3057,39.49666667
14.10.2018 10:00 - 14.10.2018 11:00,3092,40.80666667
14.10.2018 11:00 - 14.10.2018 12:00,3084,41.5
14.10.2018 12:00 - 14.10.2018 13:00,3074,40.56333333
14.10.2018 13:00 - 14.10.2018 14:00,3065,39.70333333
14.10.2018 14:00 - 14.10.2018 15:00,3044,35.78
14.10.2018 15:00 - 14.10.2018 16:00,3056,37.02
14.10.2018 16:00 - 14.10.2018 17:00,3100,37.34
14.10.2018 17:00 - 14.10.2018 18:00,3220,40.70333333
14.10.2018 18:00 - 14.10.2018 19:00,3395,45.31
14.10.2018 19:00 - 14.10.2018 20:00,3369,47.64333333
14.10.2018 20:00 - 14.10.2018 21:00,3156,42.68666667
14.10.2018 21:00 - 14.10.2018 22:00,2873,40.35666667
14.10.2018 22:00 - 14.10.2018 23:00,2583,23.75
14.10.2018 23:00 - 15.10.2018 00:00,2377,4.45
15.10.2018 00:00 - 15.10.2018 01:00,2377,1.92
15.10.2018 01:00 - 15.10.2018 02:00,2330,2.41
15.10.2018 02:00 - 15.10.2018 03:00,2325,4.1
15.10.2018 03:00 - 15.10.2018 04:00,2351,7.33
15.10.2018 04:00 - 15.10.2018 05:00,2495,12.33
15.10.2018 05:00 - 15.10.2018 06:00,2958,40.95
15.10.2018 06:00 - 15.10.2018 07:00,3385,54.61333333
15.10.2018 07:00 - 15.10.2018 08:00,3669,64.44
15.10.2018 08:00 - 15.10.2018 09:00,3815,67.37
15.10.2018 09:00 - 15.10.2018 10:00,3795,65.99333333
15.10.2018 10:00 - 15.10.2018 11:00,3761,65.16
15.10.2018 11:00 - 15.10.2018 12:00,3668,64.78
15.10.2018 12:00 - 15.10.2018 13:00,3684,66.13
15.10.2018 13:00 - 15.10.2018 14:00,3641,65.18
15.10.2018 14:00 - 15.10.2018 15:00,3580,65.74666667
15.10.2018 15:00 - 15.10.2018 16:00,3508,60.46
15.10.2018 16:00 - 15.10.2018 17:00,3417,65.26666667
